"","n","hypothesis","normality","p","mean","BF","Shapiro"
"3899",40,"Ha",FALSE,0.00515978621787135,4.61737621882522,7.20746174255152,0.000542665793761851
"3900",150,"Ha",FALSE,5.65324429737577e-09,4.93549922817912,1707809.52287383,7.84975323969241e-07
"3901",15,"H0",TRUE,0.806242243157912,-0.789326209332425,0.269715516155512,0.011170276179944
"3902",40,"H0",TRUE,0.265792362889907,-2.24448099677618,0.308079977358487,0.458378834696589
"3903",150,"H0",TRUE,0.574293866906611,-0.479292230971866,0.106238239455736,0.570326210332141
"3904",15,"H0",FALSE,0.440729774516102,-1.62717760088372,0.344879245074382,0.127265171477686
"3905",40,"H0",FALSE,0.194277662259043,-2.32974608386403,0.381333546568919,0.000455457151884549
"3906",150,"H0",FALSE,0.0718908079462638,1.46784242376005,0.448388756308124,8.996293554322e-08
"3907",15,"Ha",TRUE,0.0882780210760833,5.23829643096638,0.998936733584396,0.737637933392855
"3908",40,"Ha",TRUE,0.00533668778159382,4.51278919757074,6.99983608294721,0.210975836276025
"3909",150,"Ha",TRUE,2.72375003360319e-10,5.22409592005398,31733287.6266645,0.818263685714582
"3910",15,"Ha",FALSE,0.135450314564154,4.99830306432996,0.731648541505697,0.0577457238116579
"3911",40,"Ha",FALSE,0.0204785623007936,3.35807444635069,2.22413799295858,0.00544037670840673
"3912",150,"Ha",FALSE,1.89363330893164e-07,4.62427622373764,59043.0866089402,4.52955804467829e-08
"3913",15,"H0",TRUE,0.506048398086282,1.64263607169968,0.321559481299585,0.746675716302659
"3914",40,"H0",TRUE,0.926095129263745,-0.149165881404374,0.171279478661795,0.690499812381269
"3915",150,"H0",TRUE,0.44355161258974,0.642995838508223,0.121436443075934,0.435616150692082
"3916",15,"H0",FALSE,0.580695829923218,1.08043995321529,0.301897345155935,0.0933053672196839
"3917",40,"H0",FALSE,0.274237337493632,-1.8029537491792,0.301830941831515,0.000354152078176294
"3918",150,"H0",FALSE,0.845028272309229,-0.163382314348624,0.0926767201738655,1.68708116283525e-08
"3919",15,"Ha",TRUE,0.0241494798883896,6.80878888474481,2.72412231681696,0.839579730829058
"3920",40,"Ha",TRUE,0.00111053723587065,5.20343609569425,27.8119148391831,0.779174577888011
"3921",150,"Ha",TRUE,2.28866335139373e-09,4.81784796634618,4076090.78239122,0.157933968282156
"3922",15,"Ha",FALSE,0.749883639948489,0.778923185002051,0.274911908961032,0.345152724560195
"3923",40,"Ha",FALSE,0.000350807698662264,5.5897098097363,78.025498582505,0.00454292916908216
"3924",150,"Ha",FALSE,1.93558572410594e-05,3.99125116717606,734.521505297903,5.67875611768163e-08
