"","n","k","normality","sphericity","hypothesis","p","BF","mauchly","mardia","eta"
"26534",45,5,TRUE,TRUE,"H0",0.054,0.725433359559623,0.369,0.763607789271697,0.042
"26535",150,5,TRUE,TRUE,"H0",0.831,0.00337899850151704,0.535,0.895625390181349,0.002
"26536",15,5,FALSE,TRUE,"H0",0.706,0.116012668007186,0.299,0.931188825344042,0.031
"26537",45,5,FALSE,TRUE,"H0",0.483,0.0540369379148811,0.022,0.304028970021471,0.015
"26538",150,5,FALSE,TRUE,"H0",0.315,0.0165228586691365,0.322,4.53339588091239e-11,0.006
"26539",15,5,TRUE,FALSE,"H0",0.154,0.457498075259051,3.15e-07,0.713832901487654,0.043
"26540",45,5,TRUE,FALSE,"H0",0.927,0.017402819748302,8.01e-13,0.791311483187592,0.002
"26541",150,5,TRUE,FALSE,"H0",0.632,0.00533483874880512,2.04e-57,0.421447611843091,0.002
"26542",15,5,TRUE,TRUE,"Ha",0.153,0.547027254243707,0.937,0.992815157804881,0.08
"26543",45,5,TRUE,TRUE,"Ha",0.142,0.261706099132872,0.597,0.986108917802974,0.032
"26544",150,5,TRUE,TRUE,"Ha",2.76e-05,470.413706019804,0.251,0.676723125292958,0.033
"26545",15,5,FALSE,TRUE,"Ha",0.56,0.158357698789987,0.382,0.9957718402565,0.044
"26546",45,5,FALSE,TRUE,"Ha",0.312,0.0873234522696787,0.078,0.538325542930793,0.019
"26547",150,5,FALSE,TRUE,"Ha",9.69e-10,39946086.9317581,0.627,2.24154028671819e-13,0.063
"26548",15,5,TRUE,FALSE,"Ha",0.002,18.3018719300354,0.005,0.989664084647723,0.116
"26549",45,5,TRUE,FALSE,"Ha",2.09e-08,600807.123669641,7.88e-13,0.715160620378481,0.093
"26550",150,5,TRUE,FALSE,"Ha",1.03e-15,5530299339955.38,3.45e-56,0.411207910991993,0.055
"26551",15,5,TRUE,TRUE,"H0",0.132,0.675216121302957,0.645,0.994339719303081,0.092
"26552",45,5,TRUE,TRUE,"H0",0.518,0.0488403676534179,0.639,0.51586194525935,0.014
"26553",150,5,TRUE,TRUE,"H0",0.173,0.0368645829621767,0.926,0.38429577233443,0.009
"26554",15,5,FALSE,TRUE,"H0",0.532,0.162167424473328,0.344,0.90102318428306,0.043
"26555",45,5,FALSE,TRUE,"H0",0.434,0.0608154984730397,0.07,0.524406590577639,0.017
"26556",150,5,FALSE,TRUE,"H0",0.11,0.0642219646589574,0.724,4.83002526863174e-11,0.01
"26557",15,5,TRUE,FALSE,"H0",0.987,0.0597971212629071,0.000297,0.998853311772228,0.003
"26558",45,5,TRUE,FALSE,"H0",0.822,0.022339541566169,1.32e-14,0.44248262519491,0.003
"26559",150,5,TRUE,FALSE,"H0",0.013,0.515579458334478,1.24e-56,0.706119531086597,0.009
"26560",15,5,TRUE,TRUE,"Ha",0.22,0.415639699557206,0.449,0.999252214023052,0.077
"26561",45,5,TRUE,TRUE,"Ha",0.002,18.5117399379793,0.382,0.603828348654446,0.07
"26562",150,5,TRUE,TRUE,"Ha",3.68e-07,53884.2294546407,0.79,0.546107385669142,0.046
"26563",15,5,FALSE,TRUE,"Ha",0.705,0.115490465333168,0.551,0.985950133594605,0.031
"26564",45,5,FALSE,TRUE,"Ha",0.000287,222.936638663504,0.395,0.224104053053301,0.096
"26565",150,5,FALSE,TRUE,"Ha",0.002,6.94883904096785,0.118,3.01177416339726e-10,0.023
"26566",15,5,TRUE,FALSE,"Ha",0.075,0.872714246847313,2.8e-06,0.999515483366838,0.067
"26567",45,5,TRUE,FALSE,"Ha",0.000132,154.184461182158,1.77e-15,0.835281295577753,0.054
"26568",150,5,TRUE,FALSE,"Ha",3.01e-16,18070044401636.8,3.85e-54,0.862903162667807,0.048
"26569",15,5,TRUE,TRUE,"H0",0.081,1.18245887445248,0.455,0.895540764447089,0.114
"26570",45,5,TRUE,TRUE,"H0",0.088,0.340160652731077,0.907,0.960917769894042,0.031
"26571",150,5,TRUE,TRUE,"H0",0.788,0.00378894425415914,0.402,0.290395869407148,0.002
"26572",15,5,FALSE,TRUE,"H0",0.012,8.66990736458182,0.585,0.887567493669028,0.178
"26573",45,5,FALSE,TRUE,"H0",0.036,1.17089745253158,0.03,0.733389689806725,0.047
"26574",150,5,FALSE,TRUE,"H0",0.838,0.00343111421771658,0.956,1.08496545081493e-11,0.002
"26575",15,5,TRUE,FALSE,"H0",0.245,0.315909244553673,1.17e-07,0.999212211913537,0.053
"26576",45,5,TRUE,FALSE,"H0",0.714,0.0283684312772115,1.2e-21,0.966549680786483,0.005
"26577",150,5,TRUE,FALSE,"H0",0.204,0.0246358372084135,5.04e-63,0.763279922370528,0.004
"26578",15,5,TRUE,TRUE,"Ha",0.135,0.683085020210417,0.125,0.99588946146092,0.094
"26579",45,5,TRUE,TRUE,"Ha",0.000513,79.2263634042927,0.503,0.594711659176503,0.083
"26580",150,5,TRUE,TRUE,"Ha",2.77e-05,550.956768106017,0.452,0.781994243158277,0.034
"26581",15,5,FALSE,TRUE,"Ha",0.472,0.186255802990568,0.711,0.965006276043739,0.049
"26582",45,5,FALSE,TRUE,"Ha",0.287,0.118674430849229,0.329,0.161841044871298,0.025
"26583",150,5,FALSE,TRUE,"Ha",2.94e-07,76434.7865547134,0.612,7.68405339357514e-11,0.047
"26584",15,5,TRUE,FALSE,"Ha",0.068,0.969273104010375,0.000263,0.968300149836795,0.075
"26585",45,5,TRUE,FALSE,"Ha",1.37e-06,11394.3633352941,2.76e-13,0.981351934709861,0.072
"26586",150,5,TRUE,FALSE,"Ha",5.51e-15,1057057548018.19,1.29e-58,0.842983789627234,0.053
"26587",15,5,TRUE,TRUE,"H0",0.114,0.767842228723606,0.009,0.94170291503832,0.095
"26588",45,5,TRUE,TRUE,"H0",0.234,0.130420070968611,0.406,0.621267098318433,0.024
"26589",150,5,TRUE,TRUE,"H0",0.605,0.00635427261023624,0.693,0.617678482444639,0.004
"26590",15,5,FALSE,TRUE,"H0",0.612,0.144546740414143,0.726,0.977844687970436,0.041
"26591",45,5,FALSE,TRUE,"H0",0.456,0.0568309946562178,0.683,0.167450485252221,0.016
"26592",150,5,FALSE,TRUE,"H0",0.024,0.373549411558655,0.797,3.55515616945468e-12,0.015
"26593",15,5,TRUE,FALSE,"H0",0.426,0.186038398902677,6.44e-05,0.959099615452529,0.036
"26594",45,5,TRUE,FALSE,"H0",0.269,0.0947521031496341,3.98e-11,0.740380174400236,0.011
"26595",150,5,TRUE,FALSE,"H0",0.687,0.00463840635026698,3.05e-53,0.841320517446976,0.002
"26596",15,5,TRUE,TRUE,"Ha",0.905,0.0764019215528884,0.853,0.96940796177843,0.013
"26597",45,5,TRUE,TRUE,"Ha",0.013,2.85849154571602,0.083,0.862743220326902,0.053
"26598",150,5,TRUE,TRUE,"Ha",7.78e-11,450979054.397312,0.064,0.944580677058849,0.069
"26599",15,5,FALSE,TRUE,"Ha",0.617,0.133900247544226,0.584,0.736587624251691,0.035
"26600",45,5,FALSE,TRUE,"Ha",0.164,0.213677026811409,0.532,0.0524826970404426,0.03
"26601",150,5,FALSE,TRUE,"Ha",2.22e-16,174739445005371,0.201,7.43849426498855e-15,0.099
"26602",15,5,TRUE,FALSE,"Ha",0.007,6.11550740716108,0.001,0.99940299503086,0.057
"26603",45,5,TRUE,FALSE,"Ha",4e-08,320601.122971305,3.72e-14,0.114630567552675,0.085
"26604",150,5,TRUE,FALSE,"Ha",1.88e-18,2629379200144137,1.09e-52,0.292029954302706,0.053
"26605",15,5,TRUE,TRUE,"H0",0.806,0.0962511421365227,0.962,0.887119849264457,0.024
"26606",45,5,TRUE,TRUE,"H0",0.927,0.0184282392827544,0.767,0.913394951908824,0.004
"26607",150,5,TRUE,TRUE,"H0",0.751,0.00417662634983898,0.718,0.994405903202915,0.003
"26608",15,5,FALSE,TRUE,"H0",0.565,0.154309819358134,0.984,0.975511903594181,0.042
"26609",45,5,FALSE,TRUE,"H0",0.16,0.223253842399721,0.906,0.0113319362797571,0.031
"26610",150,5,FALSE,TRUE,"H0",0.563,0.00719141925199685,0.986,9.09364805679047e-11,0.004
"26611",15,5,TRUE,FALSE,"H0",0.732,0.100478996462494,3.55e-07,0.985568562334968,0.014
"26612",45,5,TRUE,FALSE,"H0",0.104,0.257799189283467,5.26e-14,0.998673653193101,0.018
"26613",150,5,TRUE,FALSE,"H0",0.299,0.0151867305000278,2.4e-56,0.873680818576437,0.003
"26614",15,5,TRUE,TRUE,"Ha",0.619,0.137637114085702,0.438,0.996359564994296,0.038
"26615",45,5,TRUE,TRUE,"Ha",0.000117,223.244122751584,0.322,0.966774711163295,0.083
"26616",150,5,TRUE,TRUE,"Ha",3.77e-10,58721934.6806932,0.578,0.143634635766967,0.063
"26617",15,5,FALSE,TRUE,"Ha",0.989,0.0608542125655476,0.534,0.997899070524582,0.004
"26618",45,5,FALSE,TRUE,"Ha",0.000185,356.713215927511,0.441,0.0778289178684601,0.1
"26619",150,5,FALSE,TRUE,"Ha",1.31e-05,2413.02260738842,0.1,3.21964677141295e-15,0.039
"26620",15,5,TRUE,FALSE,"Ha",0.000895,36.7973726321362,0.025,0.978655683855765,0.113
"26621",45,5,TRUE,FALSE,"Ha",0.000795,28.7460242236791,8.46e-23,0.970106074428161,0.05
"26622",150,5,TRUE,FALSE,"Ha",1.15e-14,513938816894.833,1.33e-53,0.996399405356992,0.051
"26623",15,5,TRUE,TRUE,"H0",0.224,0.373205382970839,0.857,0.999891728687059,0.066
"26624",45,5,TRUE,TRUE,"H0",0.521,0.0493013620543302,0.564,0.733086883425806,0.015
"26625",150,5,TRUE,TRUE,"H0",0.884,0.00291838540680451,0.083,0.430561393287689,0.002
"26626",15,5,FALSE,TRUE,"H0",0.282,0.3431067264369,0.805,0.971031429831934,0.073
"26627",45,5,FALSE,TRUE,"H0",0.268,0.112868563160758,0.437,0.147906855587329,0.023
"26628",150,5,FALSE,TRUE,"H0",0.913,0.00266924357574686,0.937,2.38697950294409e-14,0.001
"26629",15,5,TRUE,FALSE,"H0",0.991,0.0587166651344767,0.000606,0.997125993206615,0.002
"26630",45,5,TRUE,FALSE,"H0",0.758,0.025862758118668,3.66e-16,0.857855724130219,0.004
"26631",150,5,TRUE,FALSE,"H0",0.844,0.00317951641369775,1e-69,0.69851904263587,0.001
"26632",15,5,TRUE,TRUE,"Ha",0.002,37.037328852825,0.077,0.998263539035081,0.21
"26633",45,5,TRUE,TRUE,"Ha",0.006,7.3311494034517,0.592,0.952270833282027,0.063
"26634",150,5,TRUE,TRUE,"Ha",2.59e-07,67677.6641725485,0.981,0.40253150688029,0.046
"26635",15,5,FALSE,TRUE,"Ha",0.719,0.110471764567174,0.372,0.976146694600066,0.028
"26636",45,5,FALSE,TRUE,"Ha",0.268,0.117958492373087,0.052,0.301905768550433,0.024
"26637",150,5,FALSE,TRUE,"Ha",6.62e-07,37586.6647146995,0.81,3.07598391202646e-12,0.046
"26638",15,5,TRUE,FALSE,"Ha",0.089,0.726244873507158,0.000557,0.998509940099245,0.039
"26639",45,5,TRUE,FALSE,"Ha",0.000528,42.2418788716554,2.73e-17,0.912024807163339,0.052
"26640",150,5,TRUE,FALSE,"Ha",1.16e-18,4286986716114099,6.24e-61,0.81591401267399,0.056
"26641",15,5,TRUE,TRUE,"H0",0.014,5.18332628920281,0.965,0.984052086747298,0.149
"26642",45,5,TRUE,TRUE,"H0",0.102,0.338110274727935,0.521,0.985285719379071,0.034
"26643",150,5,TRUE,TRUE,"H0",0.312,0.0165494470955147,0.167,0.873986917851318,0.006
"26644",15,5,FALSE,TRUE,"H0",0.153,0.601845238078776,0.429,0.971599148289779,0.09
"26645",45,5,FALSE,TRUE,"H0",0.238,0.130769254057303,0.195,0.09720617478232,0.025
"26646",150,5,FALSE,TRUE,"H0",0.194,0.0319419629252301,0.388,5.08593167580784e-13,0.008
"26647",15,5,TRUE,FALSE,"H0",0.965,0.0654272663772944,1.71e-06,0.998335146523636,0.005
"26648",45,5,TRUE,FALSE,"H0",0.956,0.0161191813319624,5.61e-15,0.92016662866472,0.001
"26649",150,5,TRUE,FALSE,"H0",0.447,0.00886414053672086,6.75e-54,0.430370773511257,0.002
"26650",15,5,TRUE,TRUE,"Ha",0.01,9.28218448506079,0.676,0.955716587035696,0.176
"26651",45,5,TRUE,TRUE,"Ha",0.098,0.338761460413238,0.189,0.705537025734162,0.033
"26652",150,5,TRUE,TRUE,"Ha",1.92e-13,366585740509.772,0.22,0.503944612772661,0.086
"26653",15,5,FALSE,TRUE,"Ha",0.009,9.70230943793257,0.377,0.99199110468497,0.175
"26654",45,5,FALSE,TRUE,"Ha",0.121,0.258697114078152,0.217,0.554576898731665,0.03
"26655",150,5,FALSE,TRUE,"Ha",7.05e-10,50788734.8180796,0.738,4.55004524391178e-07,0.064
"26656",15,5,TRUE,FALSE,"Ha",0.076,0.826391050075256,0.006,0.938286024562725,0.045
"26657",45,5,TRUE,FALSE,"Ha",2.4e-05,774.108840039208,3.37e-15,0.997841863978916,0.066
"26658",150,5,TRUE,FALSE,"Ha",3e-10,23164579.4754276,8.64e-62,0.854403342932934,0.036
"26659",15,5,TRUE,TRUE,"H0",0.797,0.0939573451715632,0.7,0.971947996495986,0.021
"26660",45,5,TRUE,TRUE,"H0",0.718,0.0292596324613915,0.423,0.923938571529437,0.009
"26661",150,5,TRUE,TRUE,"H0",0.787,0.00386551148315718,0.096,0.957584477484795,0.002
"26662",15,5,FALSE,TRUE,"H0",0.552,0.159102019907598,0.897,0.983916627454263,0.043
"26663",45,5,FALSE,TRUE,"H0",0.133,0.269253044542917,0.036,0.0617738298402903,0.032
"26664",150,5,FALSE,TRUE,"H0",0.346,0.0139739888312665,0.464,2.41140756329639e-06,0.006
"26665",15,5,TRUE,FALSE,"H0",0.203,0.392095620983731,6.97e-07,0.916178613281164,0.063
"26666",45,5,TRUE,FALSE,"H0",0.3,0.0843109706574002,1.36e-11,0.840652137981898,0.011
"26667",150,5,TRUE,FALSE,"H0",0.67,0.00486763629860897,3.47e-58,0.998466737891486,0.002
"26668",15,5,TRUE,TRUE,"Ha",0.118,0.937901951522371,0.031,0.994424682378081,0.112
"26669",45,5,TRUE,TRUE,"Ha",0.055,0.570997923602608,0.359,0.615645895095531,0.037
"26670",150,5,TRUE,TRUE,"Ha",2.67e-10,122686948.275326,0.385,0.69732890708,0.066
"26671",15,5,FALSE,TRUE,"Ha",0.045,1.83590262053394,0.918,0.99828714719476,0.122
"26672",45,5,FALSE,TRUE,"Ha",0.003,18.6880382854144,0.382,0.450828701705857,0.073
"26673",150,5,FALSE,TRUE,"Ha",1.73e-09,21302654.8259654,0.28,1.46529344213775e-10,0.062
"26674",15,5,TRUE,FALSE,"Ha",0.041,1.47133170532683,1.73e-05,0.990892910406276,0.078
"26675",45,5,TRUE,FALSE,"Ha",1.3e-06,11964.8869523296,3.47e-16,0.446346960650281,0.072
"26676",150,5,TRUE,FALSE,"Ha",1.72e-14,338591312062.612,1.36e-54,0.0139849402827213,0.042
"26677",15,5,TRUE,TRUE,"H0",0.111,0.789494038964545,0.028,0.914331456480569,0.097
"26678",45,5,TRUE,TRUE,"H0",0.756,0.027093524269948,0.227,0.981344498859511,0.008
"26679",150,5,TRUE,TRUE,"H0",0.773,0.00396680960022872,0.434,0.721662090141869,0.002
"26680",15,5,FALSE,TRUE,"H0",0.509,0.169304156946791,0.318,0.999681203752238,0.044
"26681",45,5,FALSE,TRUE,"H0",0.033,1.14435570620261,0.74,0.730331741902109,0.046
"26682",150,5,FALSE,TRUE,"H0",0.571,0.00667594863483751,0.024,1.20126131264442e-13,0.004
"26683",15,5,TRUE,FALSE,"H0",0.715,0.104776104241404,4.53e-06,0.998782021570055,0.02
"26684",45,5,TRUE,FALSE,"H0",0.347,0.071639333836667,2.84e-17,0.665380770261695,0.008
"26685",150,5,TRUE,FALSE,"H0",0.892,0.00278806005286066,4.31e-59,0.911124772200346,7e-04
"26686",15,5,TRUE,TRUE,"Ha",0.6,0.138621683130355,0.801,0.998913176687903,0.036
"26687",45,5,TRUE,TRUE,"Ha",0.008,5.36667820055679,0.178,0.92326538723408,0.061
"26688",150,5,TRUE,TRUE,"Ha",3.33e-05,439.363957450922,0.367,0.21510197848157,0.033
"26689",15,5,FALSE,TRUE,"Ha",0.076,1.24636171178322,0.314,0.998506423286796,0.115
"26690",45,5,FALSE,TRUE,"Ha",0.417,0.0639377363117866,0.697,0.0280353694572746,0.017
"26691",150,5,FALSE,TRUE,"Ha",1.85e-06,15563.608497776,0.621,1.98022820363519e-10,0.044
"26692",15,5,TRUE,FALSE,"Ha",0.038,1.57466825373751,1.07e-05,0.994960339761098,0.083
"26693",45,5,TRUE,FALSE,"Ha",0.000123,164.121969794675,2.53e-18,0.958067152319348,0.052
"26694",150,5,TRUE,FALSE,"Ha",6.83e-15,841279294365.197,1.09e-58,0.867474838055301,0.046
"26695",15,5,TRUE,TRUE,"H0",0.701,0.117017976396207,0.697,0.940200466439972,0.032
"26696",45,5,TRUE,TRUE,"H0",0.118,0.252498133990013,0.842,0.838539800414577,0.029
"26697",150,5,TRUE,TRUE,"H0",0.964,0.00222179121344909,0.86,0.823185796863452,0.000764
"26698",15,5,FALSE,TRUE,"H0",0.613,0.134020964130326,0.472,0.997664853544135,0.035
"26699",45,5,FALSE,TRUE,"H0",0.731,0.0294842320710671,0.959,0.00147485945188197,0.009
"26700",150,5,FALSE,TRUE,"H0",0.884,0.00292404963606696,0.688,9.35918009759007e-14,0.002
"26701",15,5,TRUE,FALSE,"H0",0.877,0.0786756891899716,0.000636,0.999590752767098,0.009
"26702",45,5,TRUE,FALSE,"H0",0.683,0.0299747475023582,1.36e-16,0.736340410639174,0.005
"26703",150,5,TRUE,FALSE,"H0",0.17,0.030615473994908,5.46e-56,0.985493340650217,0.005
"26704",15,5,TRUE,TRUE,"Ha",0.119,0.6940546005379,0.125,0.989945944272108,0.088
"26705",45,5,TRUE,TRUE,"Ha",2.06e-05,3075.10029343717,0.701,0.131518843465047,0.118
"26706",150,5,TRUE,TRUE,"Ha",1.48e-06,13659.7908648047,0.202,0.886361021379048,0.043
"26707",15,5,FALSE,TRUE,"Ha",0.305,0.305598135157766,0.06,0.990388216075831,0.068
"26708",45,5,FALSE,TRUE,"Ha",0.000258,224.067352108182,0.113,0.0166154461652086,0.096
"26709",150,5,FALSE,TRUE,"Ha",2.25e-07,71422.0933270555,0.976,0,0.046
"26710",15,5,TRUE,FALSE,"Ha",0.00063,51.4553141188019,0.008,0.964318711847076,0.132
"26711",45,5,TRUE,FALSE,"Ha",1.45e-05,1203.14500908978,3.99e-15,0.880666192215855,0.056
"26712",150,5,TRUE,FALSE,"Ha",1.84e-22,2.3455227487317e+19,2.18e-55,0.922572064208057,0.073
"26713",15,5,TRUE,TRUE,"H0",0.285,0.338760001188132,0.896,0.988454905999296,0.072
"26714",45,5,TRUE,TRUE,"H0",0.832,0.0231206999052935,0.555,0.858867710214092,0.007
"26715",150,5,TRUE,TRUE,"H0",0.091,0.0769264029636893,0.792,0.795782148243647,0.01
"26716",15,5,FALSE,TRUE,"H0",0.824,0.0935221924131584,0.659,0.957790018993378,0.023
"26717",45,5,FALSE,TRUE,"H0",0.038,1.15483543688678,0.843,2.95649646353535e-06,0.047
"26718",150,5,FALSE,TRUE,"H0",0.499,0.00879152279285847,0.41,2.52686760404686e-12,0.005
"26719",15,5,TRUE,FALSE,"H0",0.756,0.0975832910514151,1.16e-06,0.995114857941646,0.011
"26720",45,5,TRUE,FALSE,"H0",0.873,0.0199570493433843,6.87e-14,0.564943833364006,0.002
"26721",150,5,TRUE,FALSE,"H0",0.462,0.00850811906132306,1.07e-57,0.518614367237346,0.002
"26722",15,5,TRUE,TRUE,"Ha",0.187,0.524523577758719,0.481,0.998618382744075,0.087
"26723",45,5,TRUE,TRUE,"Ha",0.022,2.31343788504778,0.57,0.894518821001093,0.055
"26724",150,5,TRUE,TRUE,"Ha",6.99e-08,412910.010862521,0.859,0.845726825762151,0.052
"26725",15,5,FALSE,TRUE,"Ha",4.32e-05,3636.31794471353,0.033,0.940713063607039,0.329
"26726",45,5,FALSE,TRUE,"Ha",1.22e-07,744229.99495797,0.017,0.340947545780214,0.163
"26727",150,5,FALSE,TRUE,"Ha",4.72e-06,4396.32541980421,0.282,4.31273128320697e-10,0.04
"26728",15,5,TRUE,FALSE,"Ha",0.014,3.58873768893544,0.000897,0.886689782949178,0.092
"26729",45,5,TRUE,FALSE,"Ha",2.53e-06,6381.15716913572,1.22e-13,0.877110256836146,0.071
"26730",150,5,TRUE,FALSE,"Ha",3.11e-12,2037230077.18268,2.1e-59,0.866437805522684,0.04
"26731",15,5,TRUE,TRUE,"H0",0.723,0.107410890902247,0.578,0.989020595720123,0.023
"26732",45,5,TRUE,TRUE,"H0",0.622,0.0379370316514637,0.081,0.82056671634606,0.012
"26733",150,5,TRUE,TRUE,"H0",0.732,0.0043937666689383,0.545,0.373244520003771,0.003
"26734",15,5,FALSE,TRUE,"H0",0.386,0.230635984199518,0.001,0.993635119987589,0.055
"26735",45,5,FALSE,TRUE,"H0",0.976,0.0151593938016466,0.598,0.400826750890491,0.002
"26736",150,5,FALSE,TRUE,"H0",0.803,0.00362268637477097,0.655,0,0.002
"26737",15,5,TRUE,FALSE,"H0",0.102,0.65622219614088,5.84e-06,0.996851333983848,0.047
"26738",45,5,TRUE,FALSE,"H0",0.809,0.0231644372393927,3.57e-16,0.792256848392097,0.004
"26739",150,5,TRUE,FALSE,"H0",0.783,0.00367826455159972,1.47e-62,0.150902535899226,0.001
"26740",15,5,TRUE,TRUE,"Ha",0.092,1.3209386976009,0.588,0.980848405355632,0.126
"26741",45,5,TRUE,TRUE,"Ha",0.111,0.310804626134838,0.589,0.993410192606789,0.033
"26742",150,5,TRUE,TRUE,"Ha",1.39e-10,128673578.202397,0.828,0.870928136067764,0.064
"26743",15,5,FALSE,TRUE,"Ha",0.553,0.159695141797236,0.262,0.970388760134446,0.044
"26744",45,5,FALSE,TRUE,"Ha",0.008,4.90878011283781,0.394,1.09658046310024e-07,0.059
"26745",150,5,FALSE,TRUE,"Ha",8.81e-07,29369.6329261328,0.366,6.44817532702291e-13,0.045
"26746",15,5,TRUE,FALSE,"Ha",0.000767,50.1555087714183,3.33e-06,0.955319029115948,0.167
"26747",45,5,TRUE,FALSE,"Ha",1.15e-05,1516.22492251885,2.96e-13,0.997630746112083,0.061
"26748",150,5,TRUE,FALSE,"Ha",1.71e-20,276786182255025792,7.31e-63,0.998616185046025,0.07
"26749",15,5,TRUE,TRUE,"H0",0.118,0.729644235041529,0.975,0.959071549741252,0.092
"26750",45,5,TRUE,TRUE,"H0",0.006,7.80147730475288,0.522,0.698695693245871,0.065
"26751",150,5,TRUE,TRUE,"H0",0.378,0.0123251295003609,0.469,0.803910682928042,0.005
"26752",15,5,FALSE,TRUE,"H0",0.568,0.150994652682589,0.534,0.931609754311818,0.041
"26753",45,5,FALSE,TRUE,"H0",0.898,0.0195673628209834,0.137,0.36675597299667,0.005
"26754",150,5,FALSE,TRUE,"H0",0.604,0.00618541893100682,0.705,2.42785569426474e-10,0.004
"26755",15,5,TRUE,FALSE,"H0",0.826,0.0856853863689221,0.001,0.943780851025254,0.007
"26756",45,5,TRUE,FALSE,"H0",0.413,0.0581133350449337,1.02e-15,0.536815588190404,0.007
"26757",150,5,TRUE,FALSE,"H0",0.3,0.0154226520397244,3.61e-58,0.94379057926746,0.003
"26758",15,5,TRUE,TRUE,"Ha",0.024,3.0927247608483,0.174,0.970597590259351,0.132
"26759",45,5,TRUE,TRUE,"Ha",0.1,0.328868390727464,0.57,0.539869018708439,0.033
"26760",150,5,TRUE,TRUE,"Ha",9.92e-09,6475842.30596259,0.978,0.911001586627137,0.06
"26761",15,5,FALSE,TRUE,"Ha",0.004,20.7260054924738,0.291,0.996996685187239,0.197
"26762",45,5,FALSE,TRUE,"Ha",0.017,2.09018951909195,0.984,0.58589336841807,0.05
"26763",150,5,FALSE,TRUE,"Ha",1.61e-13,529486459728.548,0.378,3.46722650590436e-13,0.087
"26764",15,5,TRUE,FALSE,"Ha",0.000506,57.6418489386637,0.003,0.992868984002664,0.083
"26765",45,5,TRUE,FALSE,"Ha",2.84e-05,658.363965570778,8.44e-17,0.795925343016618,0.063
"26766",150,5,TRUE,FALSE,"Ha",5.31e-14,111793381266.612,1.32e-56,0.777096045237303,0.042
"26767",15,5,TRUE,TRUE,"H0",0.282,0.313241957103925,0.808,0.986769956108617,0.064
"26768",45,5,TRUE,TRUE,"H0",0.374,0.0720428762899893,0.645,0.696586115858015,0.018
"26769",150,5,TRUE,TRUE,"H0",0.906,0.00274545976123829,0.396,0.780035138765859,0.001
"26770",15,5,FALSE,TRUE,"H0",0.898,0.0781849715267359,0.939,0.948705359944708,0.015
"26771",45,5,FALSE,TRUE,"H0",0.609,0.0393763563328998,0.312,0.521247194459779,0.012
"26772",150,5,FALSE,TRUE,"H0",0.021,0.490866983521311,0.513,2.59547938696869e-12,0.016
"26773",15,5,TRUE,FALSE,"H0",0.96,0.0653900637578679,1.51e-06,0.905589508780814,0.005
"26774",45,5,TRUE,FALSE,"H0",0.32,0.0774649793266583,1.05e-13,0.374762929263372,0.011
"26775",150,5,TRUE,FALSE,"H0",0.974,0.00210133353346671,3.94e-58,0.550500674939699,0.000324
"26776",15,5,TRUE,TRUE,"Ha",0.223,0.412931404437858,0.619,0.998252817245386,0.077
"26777",45,5,TRUE,TRUE,"Ha",0.336,0.0895817940284738,0.877,0.194585705721993,0.021
"26778",150,5,TRUE,TRUE,"Ha",1.15e-05,1642.96680315232,0.13,0.520586891591958,0.037
"26779",15,5,FALSE,TRUE,"Ha",0.317,0.289139430023451,0.48,0.998428656671179,0.065
"26780",45,5,FALSE,TRUE,"Ha",0.018,2.21922455239929,0.421,0.0596608594519475,0.052
"26781",150,5,FALSE,TRUE,"Ha",2.06e-05,723.880783233809,0.906,5.0333140766412e-07,0.035
"26782",15,5,TRUE,FALSE,"Ha",0.000259,108.164389882034,0.000157,0.982622561576677,0.124
"26783",45,5,TRUE,FALSE,"Ha",1.26e-07,108241.984458009,1.65e-12,0.857676613106437,0.079
"26784",150,5,TRUE,FALSE,"Ha",6.27e-18,811437227995429,3.8e-56,0.764229240269284,0.054
"26785",15,5,TRUE,TRUE,"H0",0.55,0.151117054115344,0.668,0.995654247616774,0.038
"26786",45,5,TRUE,TRUE,"H0",0.099,0.369129600506709,0.139,0.760128226740399,0.035
"26787",150,5,TRUE,TRUE,"H0",0.42,0.0112609737658852,0.271,0.24771050535809,0.005
"26788",15,5,FALSE,TRUE,"H0",0.06,1.60096086878801,0.21,0.870762748723685,0.124
"26789",45,5,FALSE,TRUE,"H0",0.35,0.0800000279986758,0.189,0.712207314962304,0.019
"26790",150,5,FALSE,TRUE,"H0",0.462,0.00956822492076706,0.756,2.95652391457679e-13,0.005
"26791",15,5,TRUE,FALSE,"H0",0.878,0.0779689756035056,0.003,0.998338773437169,0.004
"26792",45,5,TRUE,FALSE,"H0",0.528,0.0433829011070265,2.08e-16,0.157023596751483,0.008
"26793",150,5,TRUE,FALSE,"H0",0.702,0.00451401883517516,5.33e-64,0.165368592859473,0.001
"26794",15,5,TRUE,TRUE,"Ha",0.024,3.3884470966833,0.546,0.999303822661857,0.141
"26795",45,5,TRUE,TRUE,"Ha",0.000634,80.9303379372713,0.518,0.932288686100587,0.086
"26796",150,5,TRUE,TRUE,"Ha",1.19e-11,1947069852.07948,0.298,0.462523130589121,0.071
"26797",15,5,FALSE,TRUE,"Ha",0.056,1.85116318223832,0.517,0.746581887231149,0.131
"26798",45,5,FALSE,TRUE,"Ha",2.33e-05,2736.25153157207,0.949,0.141033087979675,0.117
